コントロールカラム,商品管理番号（商品URL）,商品番号,全商品ディレクトリID,タグID,PC用キャッチコピー,モバイル用キャッチコピー,商品名,販売価格,表示価格,消費税,送料,個別送料,送料区分1,送料区分2,代引料,倉庫指定,商品情報レイアウト,注文ボタン,資料請求ボタン,商品問い合わせボタン,再入荷お知らせボタン,モバイル表示,のし対応,PC用商品説明文,モバイル用商品説明文,スマートフォン用商品説明文,PC用販売説明文,商品画像URL,商品画像名（ALT）,動画,販売期間指定,注文受付数,在庫タイプ,在庫数,在庫数表示,項目選択肢別在庫用横軸項目名,項目選択肢別在庫用縦軸項目名,項目選択肢別在庫用残り表示閾値,RAC番号,サーチ非表示,闇市パスワード,カタログID,在庫戻しフラグ,在庫切れ時の注文受付,在庫あり時納期管理番号,在庫切れ時納期管理番号,予約商品発売日,ポイント変倍率,ポイント変倍率適用期間,ヘッダー・フッター・レフトナビ,表示項目の並び順,共通説明文（小）,目玉商品,共通説明文（大）,レビュー本文表示,サイズ表リンク
,ul_307s,,563162,,工具,U-LIX,整備スタンド,2058,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/u-lix/ul_307s.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/u-lix/ul_307s.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/u-lix/ul_307s.jpg,整備スタンド,,,-1,0,,,,,,296915-0010002308,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,ur_tube_700_19_23,,563161,,チューブ,Vittoria,【タイヤ チューブ】ビットリア Vittoria Ultralight Tube 700C 19/23C  ロードバイク/  シングルスピード/PISTEBIKE/ 自転車 パーツ 楽天,945,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/ur_tube_700_19_23.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/ur_tube_700_19_23.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/ur_tube_700_19_23.jpg,VittoriaUltralightTube700C19/23C,,,-1,0,,,,,,296915-0010002078,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,ur_tube_700_25_28,,563161,,チューブ,Vittoria,【タイヤ チューブ】ビットリア Vittoria Ultralight Tube 700C 25/28C  ロードバイク/  シングルスピード/PISTEBIKE/ 自転車 パーツ 楽天,945,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/ur_tube_700_25_28.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/ur_tube_700_25_28.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/ur_tube_700_25_28.jpg,VittoriaUltralightTube700C25/28C,,,-1,0,,,,,,296915-0010002079,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,valb_ext_42,,563161,,チューブ,Vittoria,【タイヤ チューブ】ビットリア Vittoria バルブエクステンション 42mm  ロードバイク/  シングルスピード/PISTEBIKE/ 自転車 パーツ 楽天,1942,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/valb_ext_42.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/valb_ext_42.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/valb_ext_42.jpg,Vittoriaバルブエクステンション42mm,,,-1,0,,,,,,296915-0010002083,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,valb_ext_62,,563161,,チューブ,Vittoria,【タイヤ チューブ】ビットリア Vittoria バルブエクステンション 62mm  ロードバイク/  シングルスピード/PISTEBIKE/ 自転車 パーツ 楽天,3675,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/valb_ext_62.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/valb_ext_62.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/valb_ext_62.jpg,Vittoriaバルブエクステンション62mm,,,-1,0,,,,,,296915-0010002084,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,vcs_03_bk,,563161,,サドル,TRIGON,TRIGON VCS-03 サドル BLACKトライゴン 【サドル】  ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天,16100,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/trigon/vcs_03_bk.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/trigon/vcs_03_bk.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/trigon/vcs_03_bk.jpg,TRIGONVCS-03サドルBLACK,,,-1,0,,,,,,296915-0010002239,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,vcs_03_wh,,563161,,サドル,TRIGON,TRIGON VCS-03 サドル WHITEトライゴン 【サドル】 ホワイト ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天,18112,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/trigon/vcs_03_wh.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/trigon/vcs_03_wh.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/trigon/vcs_03_wh.jpg,TRIGONVCS-03サドルWHITE,,,-1,0,,,,,,296915-0010002240,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,velocita-p,,407699,,ハンドル,DEDA,【ピストバイク ハンドル】デダ  (DEDA VELOCITA Dropbar)  ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,10080,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec2/velocita-p.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/deda/velocita-p.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/deda/velocita-p.jpg,DEDAVELOCITADropbar,,,-1,0,,,,,,296915-0010001782,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,vent_air_intake,,563161,,シューズ,sidi,【サイクルシューズ】SIDI ヴェントエアインテーク   ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天,945,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec2/vent_air_intake.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/sidi/vent_air_intake.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/sidi/vent_air_intake.jpg,SIDIヴェントエアインテーク,,,-1,0,,,,,,296915-0010003244,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,vent_slider,,563161,,シューズ,sidi,【サイクルシューズ】SIDI ヴェントスライダー   ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 パーツ 楽天,840,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/sidi/vent_slider.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/sidi/vent_slider.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/sidi/vent_slider.jpg,SIDIヴェントスライダー,,,-1,0,,,,,,296915-0010003245,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,vittoria_tire_levers,,563162,,工具,Vittoria,Vittoria タイヤレバー,630,,1,0,,4,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/vittoria/vittoria_tire_levers.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/vittoria/vittoria_tire_levers.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/vittoria/vittoria_tire_levers.jpg,Vittoriaタイヤレバー,,,-1,0,,,,,,296915-0010002085,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,w-f,,407713,,ホイール,AEROSPOKE,【ピストバイク ホイール】エアロスポーク ホワイト フロントホイール (AEROSPOKE White Front) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,54600,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/aerospoke/w-f.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/aerospoke/w-f.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/aerospoke/white.jpg,AEROSPOKEWhiteFront,,,-1,0,,,,,,296915-0010001729,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,w-r,,407713,,ホイール,AEROSPOKE,【ピストバイク ホイール】エアロスポーク ホワイト リアホール (AEROSPOKE White Rear) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,60900,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/aerospoke/w-r.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/aerospoke/w-r.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/aerospoke/white.jpg,AEROSPOKEWhiteRear,,,-1,0,,,,,,296915-0010001730,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-b-f,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ ブラック フロントホイール (BROTURES ALLDAY 42mm Deep Wheel BLACK Front) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,16800,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-b-f.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-b-f.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-b-f.jpg,BROTURESALLDAY42mmDeepWheelBLACKFront,,,-1,0,,,,,,296915-0010001999,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-b-r,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ ブラック リアホール (BROTURES ALLDAY 42mm Deep Wheel BLACK Rear) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,18900,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-b-r.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-b-r.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-b-r.jpg,BROTURESALLDAY42mmDeepWheelBLACKRear,,,-1,0,,,,,,296915-0010002003,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-b-set,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ ブラック ホイールセット (BROTURES ALLDAY 42mm Deep Wheel BLACK Set) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,33600,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-b-set.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-b-set.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-b-set.jpg,BROTURESALLDAY42mmDeepWheelBLACKSet,,,-1,0,,,,,,296915-0010002004,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-bl-f,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ ブルー フロントホイール (BROTURES ALLDAY 42mm Deep Wheel BLUE Front) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,16800,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-bl-f.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-bl-f.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-bl-f.jpg,BROTURESALLDAY42mmDeepWheelBLUEFront,,,-1,0,,,,,,296915-0010002000,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-bl-r,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ ブルー リアホール (BROTURES ALLDAY 42mm Deep Wheel BLUE Rear) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,18900,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-bl-r.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-bl-r.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-bl-r.jpg,BROTURESALLDAY42mmDeepWheelBLUERear,,,-1,0,,,,,,296915-0010002001,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-bl-set,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ ブルー ホイールセット (BROTURES ALLDAY 42mm Deep Wheel BLUE Set) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,33600,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-bl-set.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-bl-set.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-bl-set.jpg,BROTURESALLDAY42mmDeepWheelBLUESet,,,-1,0,,,,,,296915-0010002002,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-gl-f,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ ゴールド フロントホイール (BROTURES ALLDAY 43mm Deep Wheel GOLD Front) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,16800,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-gl-f.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-gl-f.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-gl-f.jpg,BROTURESALLDAY43mmDeepWheelGOLDFront,,,-1,0,,,,,,296915-0010002005,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-gl-r,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ ゴールド リアホール (BROTURES ALLDAY 43mm Deep Wheel GOLD Rear) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,18900,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-gl-r.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-gl-r.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-gl-r.jpg,BROTURESALLDAY43mmDeepWheelGOLDRear,,,-1,0,,,,,,296915-0010002006,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-gl-set,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ ゴールド ホイールセット (BROTURES ALLDAY 43mm Deep Wheel GOLD Set) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,33600,,1,0,,2,,0,0,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-gl-set.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-gl-set.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-gl-set.jpg,BROTURESALLDAY43mmDeepWheelGOLDSet,,,-1,0,,,,,,296915-0010002007,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-gr-f,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ グリーン フロントホイール (BROTURES ALLDAY 44mm Deep Wheel GREEN Front) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,16800,,1,0,,2,,0,1,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-gr-f.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-gr-f.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-gr-f.jpg,BROTURESALLDAY44mmDeepWheelGREENFront,,,-1,0,,,,,,296915-0010002008,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
,wheel-gr-r,,407713,,ホイール,BROTURES,【ピストバイク ホイール】ブローチャーズ オールデイ グリーン リアホール (BROTURES ALLDAY 44mm Deep Wheel GREEN Rear) ピストバイク/シングルスピード/PISTEBIKE/ ロードバイク/ 自転車 楽天 通勤・通学,18900,,1,0,,2,,0,1,1,1,0,1,0,1,0,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/spec/brotures/wheel-gr-r.html"" frameborder=""0"" id=""spec-content"" scrolling=""no""></iframe>",,,"<iframe src=""http://www.rakuten.ne.jp/gold/brotures/items/brotures/wheel-gr-r.html"" frameborder=""0"" id=""items-col-content"" scrolling=""no""></iframe>",http://image.rakuten.co.jp/brotures/cabinet/items/brotures/wheel-gr-r.jpg,BROTURESALLDAY44mmDeepWheelGREENRear,,,-1,0,,,,,,296915-0010002009,0,,,,,,,,,,items-col1-content,自動選択,自動選択,自動選択,自動選択,2,
